yr,mo,tag,species,sex,hfl,wgt,precip
1980,2,8004,RM,F,16.06,9.61,30.23
1980,2,2185,DM,M,34.24,42.51,30.23
1980,2,1695,DM,M,37.59,51.12,30.23
1980,2,6000,RM,M,16.69,11.68,30.23
1980,2,6010,RM,M,17.23,11.31,30.23
1980,2,8004,PF,F,15.73,7.71,30.23
1980,2,2213,DS,M,51.96,105.37,30.23
1980,2,8011,PF,M,14.52,7.97,30.23
1980,2,2135,OL,M,21.24,37.32,30.23
1980,2,4497,DM,M,35.26,45.74,30.23
1980,2,2710,DS,F,50.46,142.85,30.23
1980,2,2197,DM,F,36.41,45.32,30.23
1980,2,2184,DM,M,38.75,56.79,30.23
1980,2,0,RM,M,15.65,8.04,30.23
1980,2,2221,DM,M,36.81,48.11,30.23
1980,2,2180,DM,M,36.79,47.89,30.23
1980,2,2043,OT,F,20.04,24.17,30.23
1980,2,2172,DM,M,35.22,43.41,30.23
1980,3,2062,DO,F,,49.54,5.08
1980,3,2211,DO,F,,54.7,5.08
1980,3,6010,RM,M,,10.54,5.08
1980,3,2043,OT,F,,26.4,5.08
1980,3,2314,DM,M,,42.25,5.08
1980,3,6004,PF,M,,7.44,5.08
1980,3,2085,OT,F,,24.99,5.08
1980,3,101,PF,F,,7.94,5.08
1980,3,2317,DM,M,,47.99,5.08
1980,3,110,PF,M,,9.55,5.08
1980,3,1675,DS,M,,147.65,5.08
1980,3,1727,DM,F,,46.71,5.08
1980,3,2315,DM,M,,46.55,5.08
1980,3,2229,DS,M,,147.61,5.08
1980,3,2022,OL,F,,37.91,5.08
1980,3,2068,DM,M,,52.37,5.08
1980,3,2196,OT,F,,22.13,5.08
1980,3,2128,DM,M,,45.7,5.08
1980,3,2035,DM,M,,48.73,5.08
1980,3,7002,RM,F,,12.55,5.08
1980,3,1786,DO,M,,,5.08
1980,3,2123,OT,M,,24.48,5.08
1980,3,2310,DM,F,,43.16,5.08
1980,3,2076,DM,M,,52.94,5.08
1980,3,2284,DM,M,,51.77,5.08
1980,3,2188,DM,M,,42.41,5.08
1980,3,2145,DM,F,,46.84,5.08
1980,3,2267,DM,M,,47.74,5.08
1980,3,1695,DM,M,,53.41,5.08
1980,3,2141,DO,M,,56.01,5.08
1980,3,2232,DS,M,,85.78,5.08
1980,3,6110,RM,F,,14.44,5.08
1980,3,2055,DM,F,,41.14,5.08
1980,3,2220,DS,M,,89.94,5.08
1980,3,2153,OL,M,,35.11,5.08
1980,3,2279,DS,M,,160.88,5.08
1980,3,-1,DS,M,,131.67,5.08
1980,3,1729,DS,M,,134.06,5.08
1980,3,2144,DM,M,,45.79,5.08
1980,3,2444,OT,F,,24.59,5.08
1980,3,2115,DM,M,,42.03,5.08
1980,3,2453,DS,M,,131.22,5.08
1980,3,7010,RM,F,,,5.08
1980,3,2416,DS,M,,104.7,5.08
1980,3,2105,OT,M,,24.96,5.08
1980,3,2213,DS,M,,110.63,5.08
1980,3,2042,DM,F,,49.47,5.08
1980,3,2127,DM,M,,56.28,5.08
1980,3,2443,DM,M,,50.3,5.08
1980,3,2112,DM,M,,43.87,5.08
1980,3,2200,DM,F,,46.74,5.08
1980,3,0,DX,,,,5.08
1980,3,2208,DM,F,,27.69,5.08
1980,3,2221,DM,M,,47.51,5.08
1980,3,2438,DO,F,,55.05,5.08
1980,3,2021,OT,F,,26.03,5.08
1980,3,2101,PE,F,,23.35,5.08
1980,3,2238,DS,M,,82.3,5.08
1980,3,0,DM,,,,5.08
1980,3,2319,DS,F,,114.74,5.08
1980,3,2197,DM,F,,50.02,5.08
1980,3,2282,OT,M,,24.1,5.08
1980,3,2135,OL,M,,33.01,5.08
1980,3,2402,DM,M,,43.03,5.08
1980,3,2254,DM,F,,44.69,5.08
1980,3,6001,PF,M,,6.53,5.08
1980,3,2251,DO,F,,51.88,5.08
1980,3,1464,OL,M,,36.43,5.08
1980,3,2104,DM,F,,43.41,5.08
1980,3,2332,DO,F,,39.74,5.08
1980,3,2448,DM,F,,42.34,5.08
1980,3,2451,DS,M,,141.57,5.08
1980,3,2173,DM,F,,43.56,5.08
1980,3,8004,PF,F,,7.55,5.08
1980,3,6002,PF,M,,7.27,5.08
1980,3,2330,DM,F,,40.31,5.08
1980,3,2349,DM,F,,44.55,5.08
1980,3,2210,PE,M,,21.6,5.08
1980,3,2403,DS,M,,104.07,5.08
1980,3,1752,DM,M,,50.57,5.08
1980,3,2199,DM,M,,45.78,5.08
1980,3,2247,DO,F,,,5.08
1980,3,1719,DS,F,,135.91,5.08
1980,3,2149,DM,F,,46.42,5.08
1980,3,2175,DS,F,,114.77,5.08
1980,3,2045,DS,M,,118.73,5.08
1980,3,2076,DM,M,,51.06,5.08
1980,3,4541,DM,F,,54.54,5.08
1980,3,2063,OT,F,,33.33,5.08
1980,3,2096,DM,F,,44.99,5.08
1980,3,0,PF,,,,5.08
1980,3,-1,DM,F,,59.7,5.08
1980,3,2320,DM,M,,47.11,5.08
1980,3,2228,DM,M,,50.76,5.08
1980,3,2347,DM,M,,41.42,5.08
1980,3,2338,DS,F,,70.08,5.08
1980,3,2437,DS,M,,126.19,5.08
1980,3,2183,DM,F,,44.79,5.08
1980,3,7002,PF,F,,6.54,5.08
1980,3,2096,DM,F,,41,5.08
1980,3,1423,DM,M,,49.31,5.08
1980,3,2130,DM,F,,40.03,5.08
1980,3,-1,DM,F,,55.21,5.08
1980,3,2350,OL,M,,38.49,5.08
1980,3,2324,DS,F,,114.12,5.08
1980,3,-1,DM,M,,42.46,5.08
1980,3,2346,DM,F,,39.46,5.08
1980,3,2203,DM,F,,48.71,5.08
1980,3,2140,DM,M,,40.97,5.08
1980,3,2129,DM,M,,49.59,5.08
1980,3,4433,DS,M,,145.03,5.08
1980,3,-1,DO,M,,55.86,5.08
1980,3,2206,DO,F,,47.13,5.08
1980,3,14,PP,M,,15.62,5.08
1980,3,2050,OL,F,,36.08,5.08
1980,3,2226,DS,,,,5.08
1980,3,2224,DM,F,,39.5,5.08
1980,3,2053,OL,F,,34.05,5.08
1980,3,2120,DM,M,,50.69,5.08
1980,3,2187,DM,F,,40.02,5.08
1980,3,2174,DM,M,,48.02,5.08
1980,3,2215,PE,F,,24.2,5.08
1980,3,6100,RM,F,,14.48,5.08
1980,3,2348,DO,F,,49.27,5.08
1980,3,2275,DM,F,,29.94,5.08
1980,3,6003,PF,F,,7.06,5.08
1980,3,2326,DS,M,,108.05,5.08
1980,3,2040,DM,M,,49.28,5.08
1980,3,1774,DM,F,,49.83,5.08
1980,3,2400,OT,M,,25.16,5.08
1980,3,5100,RM,F,,11.98,5.08
1980,3,2320,DM,M,,47.11,5.08
1980,3,8001,PF,M,,8.99,5.08
1980,3,2044,DM,F,,43.02,5.08
1980,3,2436,DO,M,,54.87,5.08
1980,3,2114,DM,F,,50.35,5.08
1980,3,2222,DM,F,,53.41,5.08
1980,3,2329,DM,M,,50.99,5.08
1980,3,2328,DM,F,,46.15,5.08
1980,3,2351,DS,M,,146.19,5.08
1980,3,7004,PF,M,,5.06,5.08
1980,3,2133,DM,M,,50.72,5.08
1980,3,2058,OT,M,,28.27,5.08
1980,3,2181,DO,M,,44.49,5.08
1980,3,9002,PF,M,,8.76,5.08
1980,3,2172,DM,M,,43.02,5.08
1980,3,4497,DM,M,,46.35,5.08
1980,3,2063,OT,F,,27.3,5.08
1980,3,2106,DM,F,,51.92,5.08
1980,3,2178,DM,F,,38.89,5.08
1980,3,2262,DS,F,,111.06,5.08
1980,3,2345,OT,F,,27.11,5.08
1980,3,1769,DO,M,,53.76,5.08
1980,3,2189,DM,F,,43.2,5.08
1980,3,2237,DM,F,,52.63,5.08
1980,3,2069,DO,M,,55.08,5.08
1980,3,2312,DS,M,,121.69,5.08
1980,3,-1,DM,M,,43.66,5.08
1980,3,4541,DM,F,,52.41,5.08
1980,3,1527,OL,M,,36.87,5.08
1980,3,1708,DS,M,,136.06,5.08
1980,3,2333,DO,F,,51.21,5.08
1980,3,2184,DM,M,,58.61,5.08
1980,3,2342,DS,M,,86.98,5.08
1980,3,2278,DO,M,,,5.08
1980,3,2138,DM,M,,38.09,5.08
1980,3,8002,PF,F,,7.71,5.08
1980,3,2334,OT,F,,21.81,5.08
1980,3,2316,DM,M,,52.04,5.08
1980,3,4535,DS,F,,126.11,5.08
1980,3,1726,DO,M,,42.48,5.08
1980,3,2250,DM,M,,43.36,5.08
1980,3,9100,RM,M,,10.2,5.08
1980,3,2344,DS,F,,67.08,5.08
1980,3,8110,RM,F,,16.24,5.08
1980,3,2272,DM,M,,42.92,5.08
1980,3,2084,OL,M,,39.88,5.08
1980,3,2015,DS,M,,124.09,5.08
1980,3,1463,DM,M,,49.33,5.08
1980,3,2148,DO,F,,50.07,5.08
1980,3,2277,DM,M,,44.64,5.08
1980,3,2152,DO,F,,57.35,5.08
1980,3,2185,DM,M,,44.29,5.08
1980,3,2401,DM,M,,49.93,5.08
1980,3,2205,DM,F,,52.17,5.08
1980,3,7003,PF,M,,7.19,5.08
1980,3,2190,OL,F,,38.89,5.08
1980,3,2449,DM,F,,43.85,5.08
1980,3,7000,RM,M,,8.21,5.08
1980,3,2281,DO,M,,44.92,5.08
1980,3,2234,DS,M,,147.7,5.08
1980,3,2110,DM,M,,37.27,5.08
1980,3,2298,DM,M,,43.87,5.08
1980,3,1791,DS,M,,132.49,5.08
1980,3,7100,RM,M,,9.74,5.08
1980,3,6000,RM,M,,10.71,5.08
1980,3,2092,DM,M,,48.33,5.08
1980,3,2065,DM,M,,42.96,5.08
1980,3,2195,OL,F,,38.16,5.08
1980,3,2257,OL,M,,40.49,5.08
1980,3,2335,DM,F,,42.1,5.08
1980,3,5010,RM,M,,10.7,5.08
1980,3,2311,DM,M,,51.8,5.08
1980,3,2359,DS,F,,65.6,5.08
1980,3,2213,DS,M,,117.1,5.08
1980,3,1675,DS,M,,144.88,5.08
1980,3,2120,DM,M,,50.58,5.08
1980,3,7110,RM,M,,7.51,5.08
1980,3,1752,DM,M,,45.46,5.08
1980,3,2171,DM,F,,51.84,5.08
1980,3,2276,DM,F,,39.9,5.08
1980,3,1708,DS,M,,134.09,5.08
1980,3,2053,OL,F,,42.92,5.08
1980,3,2090,OL,M,,35.11,5.08
1980,3,2174,DM,M,,49.61,5.08
1980,3,6000,RM,M,,10.99,5.08
1980,3,2021,OT,F,,31.41,5.08
1980,3,2369,DS,F,47.36,97.22,5.08
1980,3,1416,DS,F,,184.07,5.08
1980,3,6010,RM,M,,10.07,5.08
1980,3,2097,DM,M,,49.22,5.08
1980,3,2342,DS,M,,80.28,5.08
1980,3,7012,PF,M,,8.36,5.08
1980,3,2015,DS,M,,131.7,5.08
1980,3,2185,DM,M,,42.79,5.08
1980,3,7004,PF,M,,5.38,5.08
1980,3,4535,DS,F,,127.64,5.08
1980,3,1719,DS,F,,133.97,5.08
1980,3,2244,DS,M,,138.36,5.08
1980,3,6113,PF,F,,11.98,5.08
1980,3,2092,DM,M,,49,5.08
1980,3,2064,OT,F,,28.75,5.08
1980,3,7003,PF,M,,8.37,5.08
1980,3,2362,DS,M,48.91,81.09,5.08
1980,3,2220,DS,M,47.48,90.69,5.08
1980,3,2110,DM,M,,45.83,5.08
1980,3,2197,DM,F,,44.02,5.08
1980,3,2367,DS,M,,82.46,5.08
1980,3,2365,DS,F,,78.8,5.08
1980,3,2058,OT,M,,30.43,5.08
1980,3,2084,OL,M,,37.84,5.08
1980,3,1695,DM,M,,50.49,5.08
1980,3,2350,OL,M,,37,5.08
1980,3,5002,PF,F,,7.2,5.08
1980,3,2112,DM,M,,44.08,5.08
1980,3,2048,OT,M,,25.01,5.08
1980,3,0,PF,,,,5.08
1980,3,2171,DM,F,,44.06,5.08
1980,3,1749,DM,F,,44.83,5.08
1980,3,2242,DO,M,,45.63,5.08
1980,3,5000,RM,F,,12.91,5.08
1980,3,110,PF,M,,,5.08
1980,3,2104,DM,F,34.47,45.42,5.08
1980,3,1791,DS,M,,160.65,5.08
1980,3,1423,DM,M,,48.6,5.08
1980,3,2035,DM,M,,47.02,5.08
1980,3,2087,OL,F,,40.61,5.08
1980,3,5001,PF,F,14.56,7.57,5.08
1980,3,8000,RM,F,,5.68,5.08
1980,3,7002,RM,F,,13.21,5.08
1980,3,2044,DM,F,,51.25,5.08
1980,3,2128,DM,M,,44.29,5.08
1980,3,6110,RM,F,,,5.08
1980,3,2210,PE,M,,21.33,5.08
1980,3,2175,DS,F,,113.54,5.08
1980,3,7100,RM,M,,9.26,5.08
1980,3,2403,DS,M,47.07,113.68,5.08
1980,3,2357,DS,F,45.59,61.53,5.08
1980,3,5110,RM,M,,9.06,5.08
1980,3,2356,DS,M,47.15,91.07,5.08
1980,3,1712,DS,F,,165.24,5.08
1980,3,8010,RM,F,,5.61,5.08
1980,3,2353,DS,F,46.74,92.01,5.08
1980,3,2010,DS,M,,134.02,5.08
1980,3,2055,DM,F,,45.03,5.08
1980,3,1786,DO,M,,51.69,5.08
1980,3,2101,PE,F,,21.56,5.08
1980,3,0,PF,,,,5.08
1980,3,2280,DM,F,,42.2,5.08
1980,3,2209,DM,F,,29.94,5.08
1980,3,2048,OT,M,,25.31,5.08
1980,3,2143,DM,F,,45.75,5.08
1980,3,1629,DM,F,,45.34,5.08
1980,3,2068,DM,M,,53.06,5.08
1980,3,2153,OL,M,,36.02,5.08
1980,4,2422,OT,M,,15.63,0.51
1980,4,2050,OL,F,,36.98,0.51
1980,4,1752,DM,M,,46.73,0.51
1980,4,2424,DM,M,,23.57,0.51
1980,4,2010,DS,M,,135.88,0.51
1980,4,6003,PF,F,,8.73,0.51
1980,4,7004,PF,M,,7.91,0.51
1980,4,2171,DM,F,,43.31,0.51
1980,4,2426,DS,M,,141.87,0.51
1980,4,1712,DS,F,,155.3,0.51
1980,4,2406,DM,M,33.4,19.41,0.51
1980,4,6010,RM,M,,10.19,0.51
1980,4,2110,DM,M,,48.87,0.51
1980,4,2413,OT,F,17.68,10.44,0.51
1980,4,1708,DS,M,,132.21,0.51
1980,4,2321,DS,M,52.47,145.69,0.51
1980,4,2044,DM,F,,43.3,0.51
1980,4,4490,DS,F,,114.24,0.51
1980,4,2420,DS,M,,95.42,0.51
1980,4,2137,DS,F,,130.08,0.51
1980,4,2120,DM,M,,49.61,0.51
1980,4,7000,RM,M,,9.58,0.51
1980,4,2408,DO,F,,30.13,0.51
1980,4,2351,DS,M,,143.95,0.51
1980,4,7100,RM,M,,10.86,0.51
1980,4,5001,PF,F,,7.12,0.51
1980,4,2068,DM,M,,55.36,0.51
1980,4,1675,DS,M,,140.41,0.51
1980,4,1786,DO,M,,49.35,0.51
1980,4,2087,OL,F,,33.4,0.51
1980,4,5100,PP,F,,12.12,0.51
1980,4,2213,DS,M,52.91,122.99,0.51
1980,4,2414,OT,M,19.06,10.52,0.51
1980,4,2175,DS,F,49.77,108.8,0.51
1980,4,2415,DS,F,,92.64,0.51
1980,4,8001,PF,M,15.71,8.98,0.51
1980,4,2035,DM,M,,48.56,0.51
1980,4,2055,DM,F,,43.84,0.51
1980,4,6110,RM,F,,12.65,0.51
1980,4,2112,DM,M,,45.44,0.51
1980,4,2367,DS,M,,92.86,0.51
1980,4,1719,DS,F,,160.22,0.51
1980,4,2220,DS,M,,104.5,0.51
1980,4,2076,DM,M,,49.56,0.51
1980,4,2174,DM,M,,50.57,0.51
1980,4,100,PF,M,,8.57,0.51
1980,4,2063,OT,F,,36.83,0.51
1980,4,2185,DM,M,,44.17,0.51
1980,4,4541,DM,F,,51.2,0.51
1980,4,2015,DS,M,,131.65,0.51
1980,4,6002,PF,M,,8.45,0.51
1980,4,2430,DS,M,,74.92,0.51
1980,4,0,SS,,,,0.51
1980,4,2210,PE,M,,21.3,0.51
1980,4,2037,OL,F,,35.85,0.51
1980,4,9001,PF,M,,8.03,0.51
1980,4,9002,PF,M,,8.74,0.51
1980,4,2423,DM,F,,20.73,0.51
1980,4,2445,DS,M,,88.7,0.51
1980,4,2432,DS,M,,102.26,0.51
1980,4,2369,DS,F,,115.7,0.51
1980,4,8012,PF,M,,7.58,0.51
1980,4,2021,OT,F,,22.08,0.51
1980,4,1416,DS,F,,146.57,0.51
1980,4,2173,DM,F,,43.65,0.51
1980,4,6100,RM,F,,12,0.51
1980,4,4535,DS,F,,160.19,0.51
1980,4,2018,OL,M,,42.93,0.51
1980,4,2002,DS,M,,135.12,0.51
1980,4,10,RM,F,,9.17,0.51
1980,4,2403,DS,M,,125.7,0.51
1980,4,8102,PF,M,,6.94,0.51
1980,4,-1,DM,F,,53.62,0.51
1980,4,2277,DM,M,,48.56,0.51
1980,4,2130,DM,F,,43.98,0.51
1980,4,2053,OL,F,,32.13,0.51
1980,4,2356,DS,M,,104.14,0.51
1980,4,1670,DM,M,,51.44,0.51
1980,4,2250,DM,M,,43.51,0.51
1980,4,1700,OL,F,,38.6,0.51
1980,4,8011,PF,M,,8.06,0.51
1980,5,2153,OL,M,19.28,36.6,0.51
1980,5,2200,DM,F,34.14,44.61,0.51
1980,5,2389,DM,F,34.27,27.28,0.51
1980,5,2424,DM,M,34.43,34.11,0.51
1980,5,0,SS,,,,0.51
1980,5,4535,DS,F,50.67,130.89,0.51
1980,5,2395,DM,M,35.47,31.37,0.51
1980,5,5100,PP,F,20.08,19.38,0.51
1980,5,2383,DS,M,50.17,78.52,0.51
1980,5,2392,DM,M,35.2,30.97,0.51
1980,5,2376,DS,F,49.78,68.39,0.51
1980,5,2445,DS,M,47.39,97,0.51
1980,5,2430,DS,M,45.85,84.72,0.51
1980,5,2138,DM,M,37.82,45.49,0.51
1980,5,2391,PE,F,20.88,33.34,0.51
1980,5,2174,DM,M,36.93,49.76,0.51
1980,5,1786,DO,M,34.86,51.45,0.51
1980,5,0,DS,,,108.01,0.51
1980,5,2397,DS,M,43.89,45.57,0.51
1980,5,1712,DS,F,51.98,154.38,0.51
1980,5,8002,PF,F,15.23,8.27,0.51
1980,5,1708,DS,M,49.19,133.16,0.51
1980,5,2173,DM,F,35.67,41.23,0.51
1980,5,2321,DS,M,52.55,148.58,0.51
1980,5,2044,DM,F,37.63,43.34,0.51
1980,5,2415,DS,F,47.07,105.83,0.51
1980,5,1464,OL,M,21.01,38.38,0.51
1980,5,2055,DM,F,36.25,40.82,0.51
1980,5,2385,DS,F,49,78.46,0.51
1980,5,2420,DS,M,46.56,104.68,0.51
1980,5,2442,DS,F,47.8,72.19,0.51
1980,5,4645,DS,M,50.39,142.1,0.51
1980,5,2068,DM,M,36.93,53.43,0.51
1980,5,6110,PP,M,20.48,17.41,0.51
1980,5,2356,DS,M,49.84,113.85,0.51
1980,5,2399,DS,F,46.08,73.43,0.51
1980,5,2064,OT,F,22.04,28.89,0.51
1980,5,4490,DS,F,49.87,127.37,0.51
1980,5,2351,DS,M,52.25,144.31,0.51
1980,5,1675,DS,M,50.72,140.16,0.51
1980,5,2175,DS,F,49.41,138.6,0.51
1980,5,2247,DO,F,34.49,53.2,0.51
1980,5,2110,DM,M,36.57,45.31,0.51
1980,5,1719,DS,F,48.69,123.04,0.51
1980,5,2171,DM,F,35.87,50.15,0.51
1980,5,2535,DS,,,135.34,0.51
1980,5,2299,DS,M,55.93,142.28,0.51
1980,5,2534,DM,M,36.49,54.51,0.51
1980,5,2069,DO,M,35.95,54.4,0.51
1980,5,2538,DS,F,50.38,153.22,0.51
1980,5,2540,DS,F,52.9,105.26,0.51
1980,5,2076,DM,M,36.21,49.8,0.51
1980,5,10,PF,M,14.93,7.48,0.51
1980,5,10,PF,M,14.66,7.45,0.51
1980,5,2527,OL,F,20.7,24.96,0.51
1980,5,1416,DS,F,52.08,154.36,0.51
1980,5,2320,DM,M,36.53,48.1,0.51
1980,5,2432,DS,M,49.66,104.51,0.51
1980,5,2185,DM,M,33.3,43.03,0.51
1980,5,2050,OL,F,20.01,39.1,0.51
1980,5,8013,PF,M,14.87,6.57,0.51
1980,5,2250,DM,M,35.01,43.37,0.51
1980,5,2374,DS,F,47.31,72.01,0.51
1980,5,2423,DM,F,35.34,30.92,0.51
1980,5,2084,OL,M,21.02,39.89,0.51
1980,5,0,DS,F,49.7,79.59,0.51
1980,5,2015,DS,M,49.6,133.9,0.51
1980,5,2197,DM,F,36.11,56.12,0.51
1980,5,2426,DS,M,52.13,138.93,0.51
1980,5,2522,DS,M,48.75,99.01,0.51
1980,5,2010,DS,M,53.8,134.04,0.51
1980,5,2369,DS,F,46.3,102.75,0.51
1980,5,2002,DS,M,48.99,134.28,0.51
1980,5,2112,DM,M,36.9,43.15,0.51
1980,5,4541,DM,F,36.45,48.12,0.51
1980,5,6003,PF,F,14.82,8.81,0.51
1980,5,7002,PF,F,15.8,7.37,0.51
1980,5,2403,DS,M,48.58,120.23,0.51
1980,5,2213,DS,M,48.01,102.15,0.51
1980,5,2394,DM,M,36.47,29.62,0.51
1980,5,2378,DS,M,49.23,86.38,0.51
1980,5,2367,DS,M,49.47,105.18,0.51
1980,5,2344,DS,F,48.81,,0.51
1980,5,1580,DS,M,50.04,123.76,0.51
1980,5,1719,DS,F,52.06,125.6,0.51
1980,5,2378,DS,M,51.5,91.8,0.51
1980,5,2362,DS,M,49.82,95.93,0.51
1980,5,2542,DS,M,50.4,88.74,0.51
1980,5,2544,DS,M,47.81,53.69,0.51
1980,5,2262,DS,F,48.57,103.8,0.51
1980,5,2552,DS,F,47.53,54.68,0.51
1980,5,2229,DS,M,52.46,149.24,0.51
1980,5,2507,DS,F,46.63,115.73,0.51
1980,5,2509,DS,F,46.68,78.41,0.51
1980,5,2178,DM,F,35.07,43.42,0.51
1980,5,2432,DS,M,49.87,105.43,0.51
1980,5,2345,OT,F,,33.56,0.51
1980,5,2502,DS,F,49.99,112.88,0.51
1980,5,2505,DS,F,51.94,130.71,0.51
1980,5,2138,DM,M,37.18,44.75,0.51
1980,5,2096,DM,F,34.67,41.78,0.51
1980,5,2097,DM,M,37.43,49.14,0.51
1980,5,2312,DS,M,50.02,122.16,0.51
1980,5,2171,DM,F,36.63,43.82,0.51
1980,5,1752,DM,M,36.8,47.86,0.51
1980,5,2408,DO,F,35.98,43.4,0.51
1980,6,2374,DS,F,49.09,93.42,10.92
1980,6,2430,DS,M,47.21,82.2,10.92
1980,6,2399,DS,F,50.32,69,10.92
1980,6,2153,OL,M,20.85,35.13,10.92
1980,6,2210,PE,M,20.45,22.18,10.92
1980,6,2211,DO,F,36.97,56.1,10.92
1980,6,2520,DS,M,52.97,109.05,10.92
1980,6,1786,DO,M,34.9,49.23,10.92
1980,6,2424,DM,M,34.77,41.35,10.92
1980,6,1712,DS,F,52.49,151.11,10.92
1980,6,2385,DS,F,50.98,102.39,10.92
1980,6,2383,DS,M,51.34,105.69,10.92
1980,6,2556,DM,M,35.89,37.6,10.92
1980,6,2516,DS,F,47.32,97.78,10.92
1980,6,2514,DS,,49.52,126.89,10.92
1980,6,1758,DS,M,48.32,122.22,10.92
1980,6,2527,OL,F,19.54,28.08,10.92
1980,6,1749,DM,F,36.72,51.27,10.92
1980,6,2564,DM,F,35.81,31.2,10.92
1980,6,1708,DS,M,51.67,132.65,10.92
1980,6,4541,DM,F,35.08,48.44,10.92
1980,6,2565,DS,M,50.88,77.89,10.92
1980,6,114,PP,F,21.48,7.26,10.92
1980,6,2096,DM,F,34.51,38.18,10.92
1980,6,2426,DS,M,52.29,135.71,10.92
1980,6,2105,OT,M,,26.17,10.92
1980,6,0,DM,F,34.59,45.38,10.92
1980,6,1423,DM,M,35.13,46.98,10.92
1980,6,2555,DO,M,33.55,26.21,10.92
1980,6,2040,DM,M,37.81,48.02,10.92
1980,6,2531,DS,F,,109.3,10.92
1980,6,2420,DS,M,48.86,103.67,10.92
1980,6,2002,DS,M,50.5,136.5,10.92
1980,6,8014,PF,M,15.34,7.74,10.92
1980,6,2408,DO,F,35.56,51.55,10.92
1980,6,0,SS,,,,10.92
1980,6,104,PP,F,21.32,11.78,10.92
1980,6,2518,DS,M,47.57,101.52,10.92
1980,6,2397,DS,M,46.45,54.62,10.92
1980,6,2010,DS,M,54.8,133.83,10.92
1980,6,2247,DO,F,35.2,58.62,10.92
1980,6,1675,DS,M,50.08,141.61,10.92
1980,6,4645,DS,M,50.76,144,10.92
1980,6,2403,DS,M,47.98,123.65,10.92
1980,6,2356,DS,M,50.85,118.43,10.92
1980,6,-1,PE,M,19.67,18.31,10.92
1980,6,2399,DS,F,51.73,80.22,10.92
1980,6,2335,DM,F,37.42,42.37,10.92
1980,6,-1,DS,M,52.46,131.39,10.92
1980,6,2395,DM,M,36.06,40.64,10.92
1980,6,-1,OT,M,,30.6,10.92
1980,6,2279,DS,M,,,10.92
1980,6,2181,DO,M,36.22,44.31,10.92
1980,6,1751,DS,F,,,10.92
1980,6,4497,DM,M,35.12,40.68,10.92
1980,6,2558,DS,F,51.2,90.81,10.92
1980,6,2171,DM,F,34.01,52.23,10.92
1980,6,2037,OL,F,20.73,32.46,10.92
1980,6,2542,DS,M,51.09,96.11,10.92
1980,6,2185,DM,M,35.33,43.28,10.92
1980,6,1719,DS,F,49.43,124.12,10.92
1980,6,2432,DS,M,49.67,106.46,10.92
1980,6,2566,DM,F,35.63,29.41,10.92
1980,6,2522,DS,M,47.48,111.14,10.92
1980,6,2197,DM,F,35.36,53.65,10.92
1980,6,2569,DM,M,35.06,28.56,10.92
1980,6,2015,DS,M,50.99,124.75,10.92
1980,6,14,PP,M,21.91,17.77,10.92
1980,6,2055,DM,F,35.54,39.1,10.92
1980,6,2250,DM,M,35.25,42.7,10.92
1980,6,6002,PF,M,15.35,7.14,10.92
1980,6,2112,DM,M,36.57,,10.92
1980,6,5003,PF,M,16.56,7.43,10.92
1980,6,2021,OT,F,,26.98,10.92
1980,6,1629,DM,F,,45.62,10.92
1980,6,2511,DS,M,50.45,102.11,10.92
1980,6,2199,DM,M,38.85,46.61,10.92
1980,6,2144,DM,M,,46.41,10.92
1980,6,2367,DS,M,51.74,111.9,10.92
1980,6,2568,DM,F,36.81,25.6,10.92
1980,6,2563,DM,M,34.87,20.58,10.92
1980,6,2369,DS,F,46.57,106.31,10.92
1980,6,2197,DM,F,36.28,53.09,10.92
1980,6,2063,OT,F,20.02,33.46,10.92
1980,7,2050,OL,F,21.59,33.33,60.71
1980,7,2250,DM,M,36.03,43.16,60.71
1980,7,4645,DS,M,51.3,143.28,60.71
1980,7,2064,OT,F,20.45,32.32,60.71
1980,7,2531,DS,F,50.81,104.08,60.71
1980,7,2320,DM,M,37.01,47.84,60.71
1980,7,-1,DM,F,35.77,43.98,60.71
1980,7,2578,DM,M,35.09,29.5,60.71
1980,7,1719,DS,F,50.76,128.4,60.71
1980,7,6003,PF,F,14.12,8.92,60.71
1980,7,2010,DS,M,53.5,135.8,60.71
1980,7,2367,DS,M,49.06,114.8,60.71
1980,7,2542,DS,M,50.68,92.39,60.71
1980,7,2112,DM,M,35.28,45.34,60.71
1980,7,2591,DM,F,34.96,19.76,60.71
1980,7,2520,DS,M,52.53,113.94,60.71
1980,7,2576,DO,M,34.31,24.33,60.71
1980,7,1791,DS,M,53.6,122.76,60.71
1980,7,2247,DO,F,35.68,47.98,60.71
1980,7,2397,DS,M,45.39,71.86,60.71
1980,7,2181,DO,M,36.39,44.56,60.71
1980,7,4497,DM,M,38.94,42.11,60.71
1980,7,1675,DS,M,50.54,143.53,60.71
1980,7,2374,DS,F,50.92,93.96,60.71
1980,7,2385,DS,F,50.75,108.47,60.71
1980,7,2574,DM,F,35.27,41.52,60.71
1980,7,2555,DO,M,34.14,34.06,60.71
1980,7,1786,DO,M,36.81,49.14,60.71
1980,7,0,SS,,,,60.71
1980,7,2408,DO,F,36.75,47.13,60.71
1980,7,2044,DM,F,35.2,46.66,60.71
1980,7,4541,DM,F,35.11,50.1,60.71
1980,7,114,PP,F,21.44,14.96,60.71
