DATE,LOCATION,SX REF,SPECIES,SEX,NUMBER,FILE,COMMON NAME
27/06/2016,"Andrews Wood, Loddiswell, west field",SX705516,Tabanus bromius,,4,2016/2016 June.xls,Band-eyed Horsefly
27/06/2016,"Andrews Wood, Loddiswell, west field",SX705516,Sicus ferrugineus,,2,2016/2016 June.xls,
27/06/2016,"Andrews Wood, Loddiswell, west field",SX705516,Tenthredo livida,,1,2016/2016 June.xls,Sawfly
27/06/2016,"Andrews Wood, Loddiswell, west field",SX705516,Lygocoris pabulinus,,3,2016/2016 June.xls,Common Green Capsid
27/06/2016,"Andrews Wood, Loddiswell, west field",SX705516,Rhagonycha fulva,,6,2016/2016 June.xls,Common Red Soldier Beetle
27/06/2016,"Andrews Wood, Loddiswell, west field",SX705516,Cassida murraea,,2,2016/2016 June.xls,Fleabane Tortoise beetle
27/06/2016,"Andrews Wood, Loddiswell, west field",SX705516,Lagria hirta,,1,2016/2016 June.xls,Beetle
27/06/2016,"Andrews Wood, Loddiswell, west field",SX705516,Oedemera nobilis,,Over 10,2016/2016 June.xls,Swollen-thighed Beetle
27/06/2016,"Andrews Wood, Loddiswell, west field",SX705516,Chrysis ignita agg.,,1,2016/2016 June.xls,Ruby-tailed Wasp
27/06/2016,"Andrews Wood, Loddiswell, west field",SX705516,Coenagrion puella,,2,2016/2016 June.xls,Azure Damselfly
27/06/2016,"Andrews Wood, Loddiswell, west field",SX705516,Pyrrhosoma nymphula,,5,2016/2016 June.xls,Large Red Damselfly
27/06/2016,"Andrews Wood, Loddiswell, west field",SX705516,Pholidoptera griseoaptera,,6,2016/2016 June.xls,Dark Bush Cricket
27/06/2016,"Andrews Wood, Loddiswell, west field",SX705516,Chorthippus parallelus,,Over 10,2016/2016 June.xls,Meadow Grasshopper
27/06/2016,"Andrews Wood, Loddiswell, west field",SX705516,Maniola jurtina,,5,2016/2016 June.xls,Meadow Brown
27/06/2016,"Andrews Wood, Loddiswell, west field",SX705516,Pararge aegeria,,2,2016/2016 June.xls,Speckled Wood
28/06/2016,"North Sands Valley, Salcombe",SX722388,Episyrphus balteatus,male,5,2016/2016 June.xls,
28/06/2016,"North Sands Valley, Salcombe",SX722388,Eupeodes latifasciatus,female,1,2016/2016 June.xls,
28/06/2016,"North Sands Valley, Salcombe",SX722388,Meliscaeva auricollis,male,1,2016/2016 June.xls,
28/06/2016,"North Sands Valley, Salcombe",SX722388,Tropidia scita,male,3,2016/2016 June.xls,
28/06/2016,"North Sands Valley, Salcombe",SX722388,Volucella bombylans,male,2,2016/2016 June.xls,
28/06/2016,"North Sands Valley, Salcombe",SX722388,Chrysopilus cristatus,,Over 10,2016/2016 June.xls,Black Snipefly
28/06/2016,"North Sands Valley, Salcombe",SX722388,Chloromyia formosa,male,Over 10,2016/2016 June.xls,Broad Centurion Soldierfly
28/06/2016,"North Sands Valley, Salcombe",SX722388,Pollenia sp,,Over 10,2016/2016 June.xls,
28/06/2016,"North Sands Valley, Salcombe",SX722388,Panorpa sp,,8,2016/2016 June.xls,Scorpionfly
28/06/2016,"North Sands Valley, Salcombe",SX722388,Sciara hemerobioides,,1,2016/2016 June.xls,
28/06/2016,"North Sands Valley, Salcombe",SX722388,Tipula paludosa,male,2,2016/2016 June.xls,Cranefly
28/06/2016,"North Sands Valley, Salcombe",SX722388,Tenthredo mesomelas,,1,2016/2016 June.xls,Sawfly
28/06/2016,"North Sands Valley, Salcombe",SX722388,Tetanocera elata,,2,2016/2016 June.xls,
28/06/2016,"North Sands Valley, Salcombe",SX722388,Norellisoma spinimanum,,2,2016/2016 June.xls,
28/06/2016,"North Sands Valley, Salcombe",SX722388,Haematapota pluvialis,,Over 10,2016/2016 June.xls,Cleg Horsefly
28/06/2016,"North Sands Valley, Salcombe",SX722388,Tabanus bromius,male,1,2016/2016 June.xls,Band-eyed Horsefly
28/06/2016,"North Sands Valley, Salcombe",SX722388,Coenosia tigrina,,1,2016/2016 June.xls,
28/06/2016,"North Sands Valley, Salcombe",SX722388,Aphrophora alni,,Over 10,2016/2016 June.xls,Alder Spittlebug
28/06/2016,"North Sands Valley, Salcombe",SX722388,Dereacoris ruber,,2,2016/2016 June.xls,Bug
28/06/2016,"North Sands Valley, Salcombe",SX722388,Leptopterna dolabrata,,1,2016/2016 June.xls,Meadow Plant Bug
28/06/2016,"North Sands Valley, Salcombe",SX722388,Phyllopertha horticola,,2,2016/2016 June.xls,Garden Chafer
28/06/2016,"North Sands Valley, Salcombe",SX722388,Paederus sp,,1,2016/2016 June.xls,Beetle
28/06/2016,"North Sands Valley, Salcombe",SX722388,Rhagonycha fulva,,5,2016/2016 June.xls,Common Red Soldier Beetle
28/06/2016,"North Sands Valley, Salcombe",SX722388,Oedemera nobilis,,Over 10,2016/2016 June.xls,Swollen-thighed Beetle
28/06/2016,"North Sands Valley, Salcombe",SX722388,Weevil larva in latticework cocoon ,,1,2016/2016 June.xls,
28/06/2016,"North Sands Valley, Salcombe",SX722388,Leiobunum rotundum,female,2,2016/2016 June.xls,Harvestman
28/06/2016,"North Sands Valley, Salcombe",SX722388,Pholidoptera griseoaptera,,4,2016/2016 June.xls,Dark Bush Cricket
28/06/2016,"North Sands Valley, Salcombe",SX722388,Chorthippus parallelus,,Over 10,2016/2016 June.xls,Meadow Grasshopper
28/06/2016,"North Sands Valley, Salcombe",SX722388,Leptophyes punctatissima,,1,2016/2016 June.xls,Speckled Bush Cricket
28/06/2016,"North Sands Valley, Salcombe",SX722388,Tettigonia viridissima,,1,2016/2016 June.xls,Great Green Bush Cricket
28/06/2016,"North Sands Valley, Salcombe",SX722388,Propylea 14-punctata,,1,2016/2016 June.xls,14 spot Ladybird
28/06/2016,"North Sands Valley, Salcombe",SX722388,Tetragnatha sp,,Over 10,2016/2016 June.xls,Spider
28/06/2016,"North Sands Valley, Salcombe",SX722388,Maniola jurtina,,6,2016/2016 June.xls,Meadow Brown
28/06/2016,"North Sands Valley, Salcombe",SX722388,Autographa gamma,,1,2016/2016 June.xls,Silver Y Moth caterpillar
28/06/2016,"North Sands Valley, Salcombe",SX722388,Aphantopus hyperanthus,,2,2016/2016 June.xls,Ringlet
13/06/2016,"Main Road, Salcombe",SX731385,Hylaea fasciaria,,1,2016/2016 June.xls,Barred Red
13/06/2016,"Main Road, Salcombe",SX731385,Opisthograptis luteolata,,2,2016/2016 June.xls,Brimstone
13/06/2016,"Main Road, Salcombe",SX731385,Hecatera bicolorata,,1,2016/2016 June.xls,Broad-barred White
13/06/2016,"Main Road, Salcombe",SX731385,Lomographa temerata,,1,2016/2016 June.xls,Clouded Silver
13/06/2016,"Main Road, Salcombe",SX731385,Dwarf Cream Wave ,,1,2016/2016 June.xls,
13/06/2016,"Main Road, Salcombe",SX731385,Apamea monoglypha,,4,2016/2016 June.xls,Dark Arches
13/06/2016,"Main Road, Salcombe",SX731385,Agrotis exclamation,,9,2016/2016 June.xls,Heart & Dart
13/06/2016,"Main Road, Salcombe",SX731385,Noctua pronuba,,5,2016/2016 June.xls,Large Yellow Underwing
13/06/2016,"Main Road, Salcombe",SX731385,Marbled Minor agg,,1,2016/2016 June.xls,
13/06/2016,"Main Road, Salcombe",SX731385,Acronicta leporina,,1,2016/2016 June.xls,Miller
13/06/2016,"Main Road, Salcombe",SX731385,Acronicta megacephala,,1,2016/2016 June.xls,Poplar Grey
13/06/2016,"Main Road, Salcombe",SX731385,Diarsia brunnea,,1,2016/2016 June.xls,Purple Clay
13/06/2016,"Main Road, Salcombe",SX731385,Hada plebeja,,1,2016/2016 June.xls,Shears
13/06/2016,"Main Road, Salcombe",SX731385,Hypena proboscidalis,,1,2016/2016 June.xls,Snout
13/06/2016,"Main Road, Salcombe",SX731385,Euplexia lucipara,,1,2016/2016 June.xls,Small Angle Shades
13/06/2016,"Main Road, Salcombe",SX731385,Axylia putris,,7,2016/2016 June.xls,The Flame
13/06/2016,"Main Road, Salcombe",SX731385,Peribatodes rhomboidaria,,3,2016/2016 June.xls,Willow Beauty
06/08/2016,"Andrews Wood, Loddiswell",SX709516,Chrysotoxum bicinctum,female,2,2016/2016 August.xls,
06/08/2016,"Andrews Wood, Loddiswell",SX709516,Episyrphus balteatus,male,4,2016/2016 August.xls,
06/08/2016,"Andrews Wood, Loddiswell",SX709516,Eristalis arbustorum,female,Over 10,2016/2016 August.xls,
06/08/2016,"Andrews Wood, Loddiswell",SX709516,Eristalis arbustorum,male,Over 10,2016/2016 August.xls,
06/08/2016,"Andrews Wood, Loddiswell",SX709516,Eristalis nemorum ,female,8,2016/2016 August.xls,
06/08/2016,"Andrews Wood, Loddiswell",SX709516,Eristalis nemorum ,male,3,2016/2016 August.xls,
06/08/2016,"Andrews Wood, Loddiswell",SX709516,Eristalis pertinax,female,6,2016/2016 August.xls,
06/08/2016,"Andrews Wood, Loddiswell",SX709516,Eupeodes corollae,female,1,2016/2016 August.xls,
06/08/2016,"Andrews Wood, Loddiswell",SX709516,Eupeodes latifasciatum,female,1,2016/2016 August.xls,
06/08/2016,"Andrews Wood, Loddiswell",SX709516,Helophilus pendulus,female,2,2016/2016 August.xls,
06/08/2016,"Andrews Wood, Loddiswell",SX709516,Myathropa florea,female,1,2016/2016 August.xls,
06/08/2016,"Andrews Wood, Loddiswell",SX709516,Platycheirus granditarsus,female,6,2016/2016 August.xls,
06/08/2016,"Andrews Wood, Loddiswell",SX709516,Platycheirus rosarum,female,3,2016/2016 August.xls,
06/08/2016,"Andrews Wood, Loddiswell",SX709516,Platycheirus rosarum,male,Over 10,2016/2016 August.xls,
06/08/2016,"Andrews Wood, Loddiswell",SX709516,Sericomyia silentis,male,1,2016/2016 August.xls,
06/08/2016,"Andrews Wood, Loddiswell",SX709516,Sphaerophoria scripta,male,1,2016/2016 August.xls,
06/08/2016,"Andrews Wood, Loddiswell",SX709516,Syritta pipiens,female,8,2016/2016 August.xls,
06/08/2016,"Andrews Wood, Loddiswell",SX709516,Volucella bombylans,male,2,2016/2016 August.xls,
06/08/2016,"Andrews Wood, Loddiswell",SX709516,Volucella pellucens,male,1,2016/2016 August.xls,
06/08/2016,"Andrews Wood, Loddiswell",SX709516,Xylota segnis,female,1,2016/2016 August.xls,
06/08/2016,"Andrews Wood, Loddiswell",SX709516,Xylota segnis,male,2,2016/2016 August.xls,
06/08/2016,"Andrews Wood, Loddiswell",SX709516,Athalia rosae,,4,2016/2016 August.xls,
06/08/2016,"Andrews Wood, Loddiswell",SX709516,Tipula (Yamatotipula) lateralis,male,1,2016/2016 August.xls,Cranefly
06/08/2016,"Andrews Wood, Loddiswell",SX709516,Tipula fulvipennis,female,1,2016/2016 August.xls,Cranefly
06/08/2016,"Andrews Wood, Loddiswell",SX709516,Sepis fulgens,,Over 20,2016/2016 August.xls,Ensign Fly
06/08/2016,"Andrews Wood, Loddiswell",SX709516,Rhagio tringarius,female,1,2016/2016 August.xls,
06/08/2016,"Andrews Wood, Loddiswell",SX709516,Abia sericea,,1,2016/2016 August.xls,Sawfly
06/08/2016,"Andrews Wood, Loddiswell",SX709516,Dioctria rufipes,,1,2016/2016 August.xls,Robberfly
06/08/2016,"Andrews Wood, Loddiswell",SX709516,Pollenia sp,,Over 10,2016/2016 August.xls,
06/08/2016,"Andrews Wood, Loddiswell",SX709516,Tetanocera elata,,2,2016/2016 August.xls,
06/08/2016,"Andrews Wood, Loddiswell",SX709516,Ichneumon 3 species,,5,2016/2016 August.xls,
06/08/2016,"Andrews Wood, Loddiswell",SX709516,Leiobunum rotundum,,Over 10,2016/2016 August.xls,Harvestman
06/08/2016,"Andrews Wood, Loddiswell",SX709516,Paroligolophus agrestis,,2,2016/2016 August.xls,Harvestman
06/08/2016,"Andrews Wood, Loddiswell",SX709516,Phalangium opilio,,8,2016/2016 August.xls,Harvestman
06/08/2016,"Andrews Wood, Loddiswell",SX709516,Cassida murraea,,1,2016/2016 August.xls,Fleabane Tortoise Beetle
06/08/2016,"Andrews Wood, Loddiswell",SX709516,Silpha atrata,,1,2016/2016 August.xls,Beetle
06/08/2016,"Andrews Wood, Loddiswell",SX709516,Lygocoris pabulinus,,4,2016/2016 August.xls,Common Green Capsid
06/08/2016,"Andrews Wood, Loddiswell",SX709516,Deraeocoris ruber,,1,2016/2016 August.xls,
06/08/2016,"Andrews Wood, Loddiswell",SX709516,Heterotoma planicornis,,2,2016/2016 August.xls,
06/08/2016,"Andrews Wood, Loddiswell",SX709516,Dolichonablis limbatus,,3,2016/2016 August.xls,Marsh Damselbug
06/08/2016,"Andrews Wood, Loddiswell",SX709516,Cicadella viridis,,Over 10,2016/2016 August.xls,
06/08/2016,"Andrews Wood, Loddiswell",SX709516,Aphrophora alni,,Over 10,2016/2016 August.xls,Alder Spittlebug
06/08/2016,"Andrews Wood, Loddiswell",SX709516,Evacanthus interruptus,,1,2016/2016 August.xls,
06/08/2016,"Andrews Wood, Loddiswell",SX709516,Tetrix undulata,,1,2016/2016 August.xls,Common Groundhopper
06/08/2016,"Andrews Wood, Loddiswell",SX709516,Chorthippus parallelus,,Over 20,2016/2016 August.xls,Meadow Grasshopper
06/08/2016,"Andrews Wood, Loddiswell",SX709516,Lasioglossum calceatum,male,4,2016/2016 August.xls,
06/08/2016,"Andrews Wood, Loddiswell",SX709516,Enallagma cythigerum,,4,2016/2016 August.xls,Common Blue Damselfly
06/08/2016,"Andrews Wood, Loddiswell",SX709516,Gonepteryx rhamni,,2,2016/2016 August.xls,Brimstone
06/08/2016,"Andrews Wood, Loddiswell",SX709516,Pyronia tithonus,,4,2016/2016 August.xls,Gatekeeper
06/08/2016,"Andrews Wood, Loddiswell",SX709516,Fritillary unid (probably Silver-washed),,2,2016/2016 August.xls,
06/08/2016,"Andrews Wood, Loddiswell",SX709516,Pieris napi,,3,2016/2016 August.xls,Green-veined White
06/08/2016,"Andrews Wood, Loddiswell",SX709516,Vanessa atalanta,,4,2016/2016 August.xls,Red Admiral
06/08/2016,"Andrews Wood, Loddiswell",SX709516,Aphantopus hyperantus,,2,2016/2016 August.xls,Ringlet
06/08/2016,"Andrews Wood, Loddiswell",SX709516,Inachis io,,2,2016/2016 August.xls,Peacock
06/08/2016,"Andrews Wood, Loddiswell",SX709516,Pieris rapae,,8,2016/2016 August.xls,Small White
06/08/2016,"Andrews Wood, Loddiswell",SX709516,Epirrhoe alternata,,1,2016/2016 August.xls,Common Carpet Moth
06/08/2016,"Andrews Wood, Loddiswell",SX709516,Grapholita compositella,,1,2016/2016 August.xls,
06/08/2016,"Andrews Wood, Loddiswell",SX709516,Autographa gamma,,3,2016/2016 August.xls,Silver Y Moth
09/08/2016,"Tor Woods, Salcombe ",SX722376,Cheilosia pagana,male,1,2016/2016 August.xls,
09/08/2016,"Tor Woods, Salcombe ",SX722376,Cheilosia illustrata,female,2,2016/2016 August.xls,
09/08/2016,"Tor Woods, Salcombe ",SX722376,Episyrphus balteatus,female,2,2016/2016 August.xls,
09/08/2016,"Tor Woods, Salcombe ",SX722376,Eristalis arbustorum,female,2,2016/2016 August.xls,
09/08/2016,"Tor Woods, Salcombe ",SX722376,Eristalis arbustorum,male,Over 10,2016/2016 August.xls,
09/08/2016,"Tor Woods, Salcombe ",SX722376,Eristalis nemorum ,female,2,2016/2016 August.xls,
09/08/2016,"Tor Woods, Salcombe ",SX722376,Eristalis nemorum ,male,4,2016/2016 August.xls,
09/08/2016,"Tor Woods, Salcombe ",SX722376,Eristalis pertinax,male,1,2016/2016 August.xls,
09/08/2016,"Tor Woods, Salcombe ",SX722376,Eristalis tenax,male,4,2016/2016 August.xls,
09/08/2016,"Tor Woods, Salcombe ",SX722376,Eumerus funeralis/strigatus,female,1,2016/2016 August.xls,
09/08/2016,"Tor Woods, Salcombe ",SX722376,Helophilus trivittatus,male,1,2016/2016 August.xls,
09/08/2016,"Tor Woods, Salcombe ",SX722376,Leucozona glaucia,female,1,2016/2016 August.xls,
09/08/2016,"Tor Woods, Salcombe ",SX722376,Myathropa florea,female,2,2016/2016 August.xls,
09/08/2016,"Tor Woods, Salcombe ",SX722376,Sphaerophoria scripta,male,1,2016/2016 August.xls,
09/08/2016,"Tor Woods, Salcombe ",SX722376,Syrphus ribesii,female,1,2016/2016 August.xls,
09/08/2016,"Tor Woods, Salcombe ",SX722376,Volucella bombylans,female,1,2016/2016 August.xls,
09/08/2016,"Tor Woods, Salcombe ",SX722376,Chloromyia formosia,female,1,2016/2016 August.xls,Broad Centurion Soldierfly
09/08/2016,"Tor Woods, Salcombe ",SX722376,Limonia nubeculosa,,2,2016/2016 August.xls,Cranefly
09/08/2016,"Tor Woods, Salcombe ",SX722376,Sciara hemerobiodes,,2,2016/2016 August.xls,Black Fungus Gnat
09/08/2016,"Tor Woods, Salcombe ",SX722376,Machimus cingulatus,female,1,2016/2016 August.xls,Brown Heath Robberfly
09/08/2016,"Tor Woods, Salcombe ",SX722376,Machimus cingulatus,male,1,2016/2016 August.xls,Brown Heath Robberfly
09/08/2016,"Tor Woods, Salcombe ",SX722376,Mesembrina meridiana,,3,2016/2016 August.xls,Noon Day Fly
09/08/2016,"Tor Woods, Salcombe ",SX722376,Pollenia sp,,5,2016/2016 August.xls,
09/08/2016,"Tor Woods, Salcombe ",SX722376,Sicus ferrugineus,,1,2016/2016 August.xls,
09/08/2016,"Tor Woods, Salcombe ",SX722376,Tetanocera sp,,1,2016/2016 August.xls,
09/08/2016,"Tor Woods, Salcombe ",SX722376,Coccinella 7-punctata,,2,2016/2016 August.xls,7 spot Ladybird
09/08/2016,"Tor Woods, Salcombe ",SX722376,Rhagonycha fulva,,6,2016/2016 August.xls,Common Red Soldier Beetle
09/08/2016,"Tor Woods, Salcombe ",SX722376,Ichneumon unidentified,,3,2016/2016 August.xls,
09/08/2016,"Tor Woods, Salcombe ",SX722376,Ichneumon poss Pimpla hypochondriaca,,1,2016/2016 August.xls,
09/08/2016,"Tor Woods, Salcombe ",SX722376,Coreus marginatus,,1,2016/2016 August.xls,Dock Bug
09/08/2016,"Tor Woods, Salcombe ",SX722376,Palomena prasina,,2,2016/2016 August.xls,Green Shieldbug
09/08/2016,"Tor Woods, Salcombe ",SX722376,Leiobunum rotundum,,8,2016/2016 August.xls,Harvestman
09/08/2016,"Tor Woods, Salcombe ",SX722376,Pholidoptera griseoaptera,,3,2016/2016 August.xls,Dark Bush Cricket
09/08/2016,"Tor Woods, Salcombe ",SX722376,Chorthippus brunneus,,Over 10,2016/2016 August.xls,Field Grasshopper
09/08/2016,"Tor Woods, Salcombe ",SX722376,Chorthippus parallelus,,Over 20,2016/2016 August.xls,Meadow Grasshopper
09/08/2016,"Tor Woods, Salcombe ",SX722376,Conocephalus fuscus,,1,2016/2016 August.xls,Long-winged Conehead
09/08/2016,"Tor Woods, Salcombe ",SX722376,Polyommatus icarus,male,1,2016/2016 August.xls,Common Blue
09/08/2016,"Tor Woods, Salcombe ",SX722376,Pyronia tithonus,,3,2016/2016 August.xls,Gatekeeper
09/08/2016,"Tor Woods, Salcombe ",SX722376,Maniola jurtina,,1,2016/2016 August.xls,Meadow Brown
09/08/2016,"Tor Woods, Salcombe ",SX722376,Vanessa atalanta,,5,2016/2016 August.xls,Red Admiral
09/08/2016,"Tor Woods, Salcombe ",SX722376,Lycaena phlaeas,,3,2016/2016 August.xls,Small Copper
09/08/2016,"Tor Woods, Salcombe ",SX722376,Pararge aegeria,,3,2016/2016 August.xls,Speckled Wood
09/08/2016,"Tor Woods, Salcombe ",SX722376,Pieris rapae,,6,2016/2016 August.xls,Small White
09/08/2016,"Tor Woods, Salcombe ",SX722376,Lasiommata megera,,4,2016/2016 August.xls,Wall Brown
09/08/2016,"Tor Woods, Salcombe ",SX722376,Agriphila tristella,,8,2016/2016 August.xls,Grass Moth
10/08/2016,South Milton Reedbed,SX686423,Chrysotoxum bicinctum,female,2,2016/2016 August.xls,
10/08/2016,South Milton Reedbed,SX686423,Episyrphus balteatus,female,3,2016/2016 August.xls,
10/08/2016,South Milton Reedbed,SX686423,Eristalis arbustorum,female,4,2016/2016 August.xls,
10/08/2016,South Milton Reedbed,SX686423,Eristalis arbustorum,male,6,2016/2016 August.xls,
10/08/2016,South Milton Reedbed,SX686423,Eristalis nemorum ,female,3,2016/2016 August.xls,
10/08/2016,South Milton Reedbed,SX686423,Eristalis tenax,female,1,2016/2016 August.xls,
10/08/2016,South Milton Reedbed,SX686423,Platycheirus peltatus,female,1,2016/2016 August.xls,
10/08/2016,South Milton Reedbed,SX686423,Syrphus ribesii,female,2,2016/2016 August.xls,
10/08/2016,South Milton Reedbed,SX686423,Volucella pellucens,female,1,2016/2016 August.xls,
10/08/2016,South Milton Reedbed,SX686423,Volucella zonaria,female,2,2016/2016 August.xls,
10/08/2016,South Milton Reedbed,SX686423,Athalia sp,,5,2016/2016 August.xls,
10/08/2016,South Milton Reedbed,SX686423,Arge berberidis ,,1,2016/2016 August.xls,Berberis Sawfly
10/08/2016,South Milton Reedbed,SX686423,Haemotopota pluvialis,male,1,2016/2016 August.xls,Cleg Horsefly
10/08/2016,South Milton Reedbed,SX686423,Sciara hemerobiodes,,3,2016/2016 August.xls,Black Fungus Gnat
10/08/2016,South Milton Reedbed,SX686423,Chrysopilus cristatus,female,1,2016/2016 August.xls,Black Snipefly
10/08/2016,South Milton Reedbed,SX686423,Dolichopus sp,,Over 10,2016/2016 August.xls,
10/08/2016,South Milton Reedbed,SX686423,Poecilobothrus nobilitatus,male,4,2016/2016 August.xls,
10/08/2016,South Milton Reedbed,SX686423,Empis tessellata,,2,2016/2016 August.xls,
10/08/2016,South Milton Reedbed,SX686423,Ichneumon 2 species,,3,2016/2016 August.xls,
10/08/2016,South Milton Reedbed,SX686423,Timarcha tenebricosa,,1,2016/2016 August.xls,Bloody-nosed Beetle
10/08/2016,South Milton Reedbed,SX686423,Rhagonycha fulva,,4,2016/2016 August.xls,Common Red Soldier Beetle
10/08/2016,South Milton Reedbed,SX686423,Gastrophysa viridula,,Over 10,2016/2016 August.xls,Green Dock Beetle
10/08/2016,South Milton Reedbed,SX686423,Corizus hyoscyami,,1,2016/2016 August.xls,
10/08/2016,South Milton Reedbed,SX686423,Deraeocoris ruber,,1,2016/2016 August.xls,
10/08/2016,South Milton Reedbed,SX686423,Coreus marginatus,,1,2016/2016 August.xls,Dock Bug
10/08/2016,South Milton Reedbed,SX686423,Palomena prasina,,2,2016/2016 August.xls,Green Shieldbug
10/08/2016,South Milton Reedbed,SX686423,Vespula germanica,,1,2016/2016 August.xls,German Wasp
10/08/2016,South Milton Reedbed,SX686423,Leiobunum rotundum,,7,2016/2016 August.xls,Harvestman
10/08/2016,South Milton Reedbed,SX686423,Pholidoptera griseoaptera,,4,2016/2016 August.xls,Dark Bush Cricket
10/08/2016,South Milton Reedbed,SX686423,Leptophyes punctatissima,female,1,2016/2016 August.xls,Speckled Bush Cricket
10/08/2016,South Milton Reedbed,SX686423,Chorthippus parallelus,,Over 10,2016/2016 August.xls,Meadow Grasshopper
10/08/2016,South Milton Reedbed,SX686423,Polygonia c-album,,3,2016/2016 August.xls,Comma
10/08/2016,South Milton Reedbed,SX686423,Vanessa cardui,,1,2016/2016 August.xls,Painted Lady
10/08/2016,South Milton Reedbed,SX686423,Inachis io,,2,2016/2016 August.xls,Peacock
10/08/2016,South Milton Reedbed,SX686423,Vanessa atalanta,,4,2016/2016 August.xls,Red Admiral
10/08/2016,South Milton Reedbed,SX686423,Pararge aegeria,,6,2016/2016 August.xls,Speckled Wood
10/08/2016,South Milton Reedbed,SX686423,Aglais urticae,,1,2016/2016 August.xls,Small Tortoiseshell Caterpillar
